meal_description,carb,protein,fat,energy
"For my snack, I had a 9g SNICKERS bar, a refreshing 360g bottle of unsweetened water, a 70g plain muffin, and a 150g raw avocado.",54.52,7.729999999999999,35.3,543.19
"For lunch, I treated myself to a 305g meatless burrito, loaded with flavorful beans and rice.",60.02,26.84,25.28,573.4
"For my afternoon snack, I indulged in 20g of chocolate-flavored hazelnut spread spread over 25g of toasted white bread, and I couldn’t resist 28g of cool ranch Doritos tortilla chips on the side.",44.870000000000005,5.65,12.69,313.65
"For my snack, I had 507g of unsweetened bottled water alongside 28g of flavored tortilla chips and 28g of Cheetos cheese-flavored corn snacks.",32.02,3.7,17.759999999999998,302.12
I started my day with a 105g fruit bagel and enjoyed it alongside 244g of low-fat (1%) milk for a wholesome breakfast.,63.44,18.28,3.63,360.07
"For my lunch, I opted for a 151g fish sandwich and washed it down with 240g of unsweetened bottled water.",34.29,23.1,16.59,385.05
"For a quick snack, I savored a 30g peanut butter cookie alongside 372g of bottled green iced tea.",40.5,2.68,7.970000000000001,242.34
"For dinner, I savored a 248g fruit-flavored drink alongside 57g of cheesy popcorn.",69.16,5.3,18.92,458.54
"For breakfast, I savored a fluffy 60g doughnut complemented by a steaming 600g cappuccino.",45.32,13.94,19.56,414.6
"At lunch today, I enjoyed 248g of strawberry milk, reduced in sugar, paired with a 200g raw apple, and a tasty medium crust cheese pizza from school lunch, weighing 147g.",88.84,28.82,15.3,595.5
"For a comforting snack, I had 248g of hot chocolate made from no sugar added dry mix and water, alongside 20g of molasses to enhance the richness.",29.68,3.17,0.64,134.88
"I treated myself to a 75g serving of coffee cake, enriched with fruit, for a satisfying snack.",37.6,3.1,8.48,232.5
"During my snack time, I enjoyed a crisp 165g apple and a convenient 113g juice pack of canned oranges.",33.6,1.13,0.31,127.61
"This morning, I enjoyed a refreshing 240g bottled water alongside a delicious 75g chocolate doughnut topped with rich chocolate icing.",38.26,4.07,17.04,309.75
"For lunch, I had 240g of unsweetened bottled water, along with 44g of baked mozzarella sticks, and 28.35g of part-skim mozzarella cheese.",12.32,13.21,13.85,227.48
I started my day with a tasty breakfast consisting of 124g of apple juice and a 108g breakfast tart.,91.59,4.45,9.9,472.84
"For my snack, I had 55g of homemade or bakery-fresh white bread alongside 6g of hard candy.",33.43,4.75,1.89,172.14
"My snack consisted of a generous 150g portion of baked sweet potato, complemented by a 30g oatmeal cookie, and I sipped on 507g of unsweetened bottled water.",51.55,4.86,5.65,270.0
"I enjoyed a 333g portion of a diet frozen meal for dinner, which included chicken, vegetables, and noodles.",32.3,25.37,6.26,279.72
I enjoyed a tasty 35g serving of broiled chicken wings for my snack.,0.0,8.26,5.86,88.2
"For a quick snack, I indulged in 372g of energy-packed Red Bull, along with a tasty 150g California sushi roll and a zesty 25g stuffed jalapeno pepper.",69.77000000000001,8.33,4.91,359.46000000000004
"For my evening meal, I savored 155g of no-added-fat cooked broccoli complemented by 134g of deliciously broiled lean beef steak.",10.7,43.71,9.63,300.81
I started my day with a 248g bottled fruit smoothie for breakfast.,28.92,1.19,0.67,124.0
"My breakfast consisted of a tasty 186g fruit juice drink from Capri Sun paired with a satisfying serving of 163g instant oatmeal, flavored with fruit and made without any added fat.",51.35,3.81,2.07,235.54
"For a quick snack, I had a satisfying 110g of ready-to-eat pudding in a flavor other than chocolate.",24.86,1.6,4.16,143.0
"My lunch consisted of 248g of reduced fat chocolate milk, accompanied by 113g of pineapple from a juice pack and 147g of pepperoni pizza with medium crust.",87.65,27.85,18.4,619.04
"This morning’s breakfast included a savory 92g chicken fillet sandwich from the school cafeteria, 209g of 100% apple juice, and 160g of tender cooked broccoli from a restaurant.",61.540000000000006,18.14,15.18,442.26
"For lunch, I had a delicious cheeseburger on a white bun weighing 135g, paired with 244g of low-fat milk, and added 5g of mustard and 17g of ketchup, finishing off with 28g of plain potato chips.",58.97,34.27,33.78,676.4000000000001
I treated myself to a snack of 186g of high vitamin C fruit juice drink and complemented it with 28.35g of part-skim mozzarella cheese.,22.37,6.96,5.98,170.04000000000002
"During brunch today, I enjoyed a delicious 130g grilled fish sandwich topped with 14g of tartar sauce, a side of 110g fast food french fries, and washed it down with 360g of bottled water.",75.08,24.68,21.11,596.3399999999999
"For my snack, I had 225g of Margarita and a refreshing 248g Powerade sports drink.",55.58,0.18,0.3,353.86
"This morning, my breakfast consisted of a refreshing 360g of unsweetened carbonated water, accompanied by a 126g banana and a slice of 33g toasted whole wheat bread.",44.41,5.83,1.71,204.21
"During dinner, I savored 360g of unsweetened carbonated water, followed by a 75g chocolate-coated ice cream bar, a warm serving of 246g cream of mushroom soup, 160g of tuna packed in water, and a crispy 33g slice of toasted whole wheat bread.",48.48,43.72,29.82,644.22
"My snack featured 35g of succulent cooked pork spareribs, a delightful treat with a perfect balance of lean meat and fat.",0.0,10.09,10.52,137.9
"For dinner, I had a delightful 56g no-bake marshmallow cookie made with rice cereal along with a fresh 126g raw banana.",73.86,3.27,5.46,345.66
"At breakfast, I enjoyed a glass of 248g orange juice enriched with calcium, a 92g chicken fillet sandwich from school, and a fluffy 60g doughnut.",84.13000000000001,18.82,21.34,600.08
"For my dinner, I savored a satisfying 539g serving of ready-to-serve chunky style chicken or turkey noodle soup.",24.04,16.66,6.25,220.99
I treated myself to a 248g bottled fruit smoothie and a 50g chocolate cookie bar for my afternoon snack.,61.6,3.74,13.03,370.0
"Today’s lunch consisted of 507g of bottled water, a side of 17g ketchup, 60g of French fries, and a tasty 170g portion of fried catfish.",35.34,28.88,34.64,569.77
"During my snack time, I enjoyed a refreshing 1014g bottle of unsweetened water paired with 35g of sweet sugar-coated almonds.",23.89,3.5,6.28,162.75
I treated myself to a snack of 57g Greek yogurt with fruit and a deliciously soft 50g whole boiled egg.,7.37,10.94,6.22,131.35
"For a light snack, I sipped on 507g of bottled water while savoring a 2g piece of fondant.",1.86,0.0,0.0,7.46
"During my snack time, I enjoyed 85g of delicious butter-flavored microwave popcorn alongside 507g of bottled water sweetened with a low-calorie sweetener, finished off with a 57g fig bar.",88.66,9.5,30.57,660.73
"For dinner, I had 240g of tap water alongside a 100g Burger King hamburger.",25.98,13.63,10.24,254.0
"During my snack time, I treated myself to 125g of scooped vanilla ice cream cone, along with 44g of milk chocolate candy and 26g of fruit snacks.",80.34,8.11,27.340000000000003,599.05
"For my breakfast, I chose a substantial 524g of Gatorade G sports drink paired with a tasty 32g portion of ruffled flavored potato chips.",51.58,2.08,9.94,292.08000000000004
"Today’s lunch included a delightful 124g serving of fruit juice blend, 244g of smooth reduced-fat milk, a 17g dash of ketchup, and a tasty frankfurter on a white bun that added up to 102g.",57.650000000000006,18.78,21.08,492.89
"For dinner, I treated myself to 165g of a double cheeseburger from McDonald's paired with 88g of pepperoni pizza from a nearby restaurant.",57.79,37.13,37.18,713.46
"During my snack time, I munched on a 34g nutrition bar along with 45g of Goldfish crackers.",42.04,15.12,14.99,364.89
"For my lunch, I savored 28.35g of mozzarella cheese and indulged in a 92g peanut butter sandwich on whole wheat bread.",35.65,20.76,24.52,434.08
"Breakfast consisted of a delicious 90g roll, sweet and frosted to perfection.",45.83,4.94,18.05,360.0
"For today's lunch, I had a delightful combination of 113g regular applesauce, 248g of rich chocolate milk, and 88g of savory pizza with meat on a whole wheat thin crust.",73.89,20.07,14.58,497.32
"This evening, I savored a 102g hot dog sandwich on a soft white bun, enhanced with a generous 17g of ketchup.",30.22,10.41,16.29,308.89000000000004
"For my snack, I had 2g of plain restructured potato chips, 28.35g of part-skim mozzarella cheese, and a delightful 10.5g chocolate chip cookie.",9.22,7.35,9.08,147.0
"For breakfast, I had 124g of 100% apple juice, 244g of low-fat (1%) milk, and a 28g diet roll.",41.2,11.38,3.16,238.12
I treated myself to an 11g teething cookie for babies during my snack break.,8.4,1.18,0.46,43.12
"For a light snack, I opted for 186g of fruit juice drink brimming with vitamin C, 507g of bottled water without any sweetness, and 57g of tasty flavored potato chips.",52.98,3.95,17.9,363.15
"This morning, my breakfast consisted of a 155g Whopper Jr with cheese and a refreshing 744g soft drink of the pepper variety.",106.36,18.71,20.71,676.73
"For lunch, I had a delicious 75g egg omelet with tomatoes and a touch of added fat.",0.95,7.82,9.6,123.0
"For dinner, I had 372g of caffeine-free fruit-flavored soft drink, along with 80g of chicken thigh with the skin eaten, 60g of chicken drumstick with the skin eaten, and 120g of chicken breast with the skin not eaten.",37.89,67.24000000000001,23.290000000000003,626.0
"For a comforting snack, I had 248g of creamy hot chocolate.",41.02,6.75,3.82,225.68
"For my evening meal, I consumed 507g of refreshing unsweetened bottled water and 140g of grilled chicken leg and thigh, thoroughly enjoying the skin.",0.0,31.71,20.33,317.8
"My afternoon snack consisted of a cool 50g popsicle, a 126g banana, and a 20g cookie packed with oatmeal and raisins.",52.14,2.6100000000000003,4.16,241.64
This evening's dinner featured a crisp 180g raw pear alongside a comforting 220g biscuit with rich gravy.,64.85,14.22,32.52,595.4
"At lunchtime, I savored 507g of unsweetened bottled water together with a delightful 165g slice of medium crust pizza featuring meat and fruit.",46.38,18.12,14.16,384.45
"For my snack, I had 170g of reduced sugar flavored oatmeal with no added fat.",28.25,4.0,2.18,144.5
"For my snack, I had a 45g Reese's Peanut Butter Cup along with a crisp 200g raw apple.",52.53,5.130000000000001,14.08,335.75
I kicked off my day with 330g of unsweetened bottled water alongside 40g of plain frozen pancakes for breakfast.,15.1,2.09,2.73,93.2
"Lunch today was a satisfying 284g of Salisbury steak with gravy and macaroni and cheese, straight from the freezer.",57.82,29.56,24.17,573.68
"This evening, my meal consisted of a refreshing 720g diet cola paired with a delicious 140g McDouble burger.",27.25,23.53,22.87,409.2
I treated myself to a snack consisting of 240g of tap water and a delicious 248g of orange juice fortified with calcium.,27.95,1.69,0.3,116.56
"My brunch consisted of a sweet 30g shortbread cookie, perfect with my coffee.",19.13,1.61,7.87,154.2
"Tonight’s dinner included a delightful 220g gordita with meat and sour cream, served with a side of 8.9g red salsa for dipping.",48.85,19.93,30.82,545.98
"For breakfast, I had 100g of casabe, which is delicious cassava bread.",71.22,2.54,0.52,299.0
"My snack consisted of 240g of refreshing bottled unsweetened water and a hefty 720g of iced black tea, brewed and served without any sugar.",2.16,0.0,0.0,7.2
My lunch today featured a 105g wheat bagel with raisins topped with 15g of creamy regular cream cheese.,55.36,10.91,6.64,320.25
"For dinner, I had 581g of frozen thin crust cheese pizza paired with 244g of reduced-fat (2%) milk.",179.31,77.37,68.96,1650.03
"For dinner, I had 30g of fried shrimp coated in oil along with 60g of crispy French fries made from frozen potatoes.",17.25,6.04,11.92,198.0
"For my snack, I had a refreshing 50g popsicle alongside 37g of milk chocolate candy with cereal.",31.7,2.83,10.989999999999998,228.57
"Today for breakfast, I enjoyed 5g of mustard alongside 240g of tap water and an 88g corn dog coated in cornbread.",23.98,7.75,10.75,223.05
I had a delightful snack today consisting of a 95g vanilla ice cream cone and a handful of 50g roasted salted peanuts.,40.29,18.97,47.04,635.8
"For breakfast, I treated myself to 240g of soothing herbal tea and a 126g raw banana to kick off my day.",29.26,1.37,0.42,114.54
"During my lunch today, I enjoyed a refreshing 240g of bottled water and a satisfying 278g burrito packed with delicious meat and beans.",46.84,30.75,32.14,600.48
"During my afternoon snack, I enjoyed a refreshing 744g of fruit-flavored soft drink that was caffeine-free along with 372g of a delicious fruit juice drink packed with high vitamin C.",117.66,0.85,0.5599999999999999,468.72
"For my lunch, I savored a 200g Quarter Pounder with cheese from McDonald's paired with a generous 744g serving of sweetened iced black tea.",98.51,30.42,28.95,768.64
"My snack consisted of a delightful 11g of plain milk chocolate candy, a 112g peanut butter and jelly sandwich made with reduced sugar jelly on white bread, 113g of Vienna sausage from a can, and a warm bowl of 240g instant noodle soup.",63.65,28.03,44.760000000000005,761.79
"During lunch, I had 507g of unsweetened bottled water along with 28.35g of smoked ham and a delightful 116g grilled cheese sandwich made with Cheddar on white bread.",30.94,21.22,28.79,467.96
"During my snack time, I treated myself to 85g of microwave popcorn paired with 507g of unsweetened bottled water.",47.59,7.39,26.41,457.3
"My breakfast consisted of a 113g Danish pastry and a 155g croissant sandwich packed with ham, egg, and cheese, making for a perfect morning meal.",79.82,27.21,48.48,859.94
"This morning, my breakfast consisted of a 102g cheese sandwich with reduced-fat American cheese on white bread and a crisp 200g raw apple on the side.",61.6,13.57,8.42,367.16
